start	end	text
5662740	5674740	और बिहार में आरजेडी क्या करती है इतना सारा हो रहा है आरजेडी को सांप सुंग जाता है
5674740	5691100	अरजबार तो कि इस चुनाव में इन लोगों नेन सारी हदे पार कर दिय, जिन लोगों ने अ पने रजो में बिहार
5691100	5699740	को गालियां दी उन लोगों को को वियर से बिहार में चुनाव प्रतार में बुला लिया
5699740	5718640	ताक्यों यह सब अचानक ऐसे ही नहीं हुआ है कि यह बिहार के चुनाव में कॉंग्रेस की सोची समझी साजिस के तहत हुआ है
5718640	5735380	कॉंग्रेस चाहती है कि आरजेडी का ज्यादा से ज्यादा नुक्सान हो और इसलिए कॉंग्रेस बिहार विरोधियों को बिहार चुनाव प्रचार में ला रही है
5735380	5746300	एक उदारण है कि आरजेडी कॉंग्रेस की लड़ाई कितनी बड़ी होती जा रही है
5746300	5762980	साथियों हमारी संस्कृती हमारी आस्ता हमारी दरोहर यही बिहार की आत्मा है
5762980	5771800	वह इन बच्चों से जो फोटो लाए ले लिजिए यह कब से हाथ उपर करके ठक जाएंगे ज़रा ले लिजिए
5776000	5787820	कि एंडिये सरकार विकास भी विरासत भी इस मंत्र पर काम कर रही है ज़रा इस पीजी के लोग यह कलेक कर ले भई
5787820	5806820	हम दरोहर को रोजगार ते जोड रहे हैं आप काशी विश्वना धाम या अयोध्याम धाम जाईए वहां हुए विकास के बाद
5806820	5828820	स्रत्दार्यों की संख्या लगातार बढ रही है कि इससे कि रिक्षा वाले टैक्सी वाले नाव वाले अ होटल वाले फिलोने बेचने वाले चाड़ी बेचने वाले
5828820	5844380	कपड़े बेचने वाले सब की कमाई बढ़ी है अब यही काम हमारी सरकार यहां चप्रा और आसपास के इलाकों में दोरा रही है
5844380	5860660	भाजपा एंडिये सरकार यहां हरी हर नात कोरिलोर बना रही है गंगा गाटों का सुंद्री करण कर रही है आने वालों में
5860660	5879080	आने वाले सानों में यहां स्रद्दालूओं के लिए अद्भुत्व विजाय होगी और साथ ही परियतन आधारित रोजगार के नए अवसर भी बनेंगे
5879080	5896420	साथियों हमारी सरकार बिहार की दरोर को कैसे रोजगार से जोड रही है इसका एक उदारण गंगा विलास कुरूज है
5896420	5916700	कि आपका प्यार मुझे मंजूर है लेकिन मुझे बोलने तो दीजिये आपका उत्सा मेरे सर आंखों पर
5916700	5937160	लेकिन मेरी बात आपको गरगर पहुंचानी है और इसलिए आप जितना ध्यान से सुनेंगे
5937160	5953160	आप जब बूत में जाएंगे लोगों को बता पाएंगे साथियों एक क्रूज चलती है गंगाजी पर चलने वाला एक क्रूज
5953160	5972160	बनारत से बिहार होते हुए बंगाल तक जाता है आज कल ये क्रूज अभी मुंगेर के आसपास के इलाके में गंगा की लहरों के साथ चलने वाला एक जहाज
5972160	5993160	बक्सर से विक्रम चिला तक विहार का गव्रव दुनिया को दिखा रहा है नदी के तड़ पर हमारी संस्कृती कैसे पली बड़ी उसके दर्शन होते हैं
5993160	6011760	कि साथ्यों कि हमारी डबल इंजिन सरकार कि बिहार के तिर्थों और दरोहरों की भव्यता को आधुनिक सुविदाओं से जोड रही है
6011760	6028760	लेकिन आप यह भी याद रखिए आस्ता विरोधी विकास विरोधी वोट बैंक की राजनीती और तुस्तिकर में डुबे
6028760	6044760	आर्जेडी कॉंग्रेस के लोग गुस्पैठ्यों को बचाने के सिवाए कोई काम नहीं कर सकते गुस्पैठ्य उनके माई बाप बन गए है
6044760	6058020	उन्होंने अपनी पूरी राजनीतिक ताकत गुस्पैठ्यों को बचाने में लगाई हुई है भाई यो बेहनों आयो ध्या में इतना भव्य राम मंदिर बना
6058020	6072600	500 साल के बार 500 साल का इंतजार अभीरत संगर और तब जाकर के राम मंदिर बना
6072600	6088800	और आप तो गर्व से कह सकते हैं कि चप्रा की एक बेटी स्वाती के भजन से दूनिया गुंजूठी थी
6088800	6098400	मेरी जोपड़ी के भाग आज खूल जाएंगे राम आएंगे
6098400	6109400	कितने सिंदर बोल है मेरी जोपड़ी के भाग आज फूल जाएंगे राम आएंगे
6109400	6139400	और प्रभु सिराम के दर्शन के लिए लाखो लाग लोग आयोध्या चल पड़े लेकिन साथ्यों आर्जेडी कॉंग्रेस के नेताओं को राम मंदिर के निर्माण दे भी परेशानी है आपने कभी सुना अरे बेटे रखो मैं आप आप लाई यूँ अच्छी में आप आ�
6139400	6152300	बात है कोई ले लेगा देख लिए बेटा बैठो आप कि चराए वो किताब ले लीजे वह बच्ची किताब ले क्या ही है को किताब ले लीजिए पहुंचा दीजिए
6158300	6159700	का थैंक्यू बेटा थैंक्यू
6159700	6175700	आपने कभी यह आरजेड़ी वालों को कॉंग्रेस वालों को राम मंदिर जाते देखा क्या योद्या में
6178600	6188800	नहीं क्योंकि उन्हें डर है कि अगर वे योद्या में प्रभू स्री राम के दर्शन कर लेंगे
6188800	6200800	तो उनकी वोट बेंक नाराज हो जाएगी तुष्टी करन का गणित बिगड़ जाएगा एक घुश पेठी यह उनके माते पर चड़ जाएंगे
6200800	6210800	साथियों पिछले साल जनवरी में प्राण प्रतिष्टा के बाद से राम मंदिर के दर्शन के लिए
6210800	6228800	के लिए शे करोड़ 65 लाग से जादा लोग अयोद्या जा चुके हैं यहने करीब परीब पूने दो करोड़ लोग अयोद्या गये हैं देश विदेश के लोग वहां पहुंचे हैं
6229800	6256800	देश के कौने कौने से गरीब दली पिछडे हर कोई राम लला के दर्शन के लिए गया है और अब तो जब राम लला के दर्शन के लिए जाते हैं तो निसाद राज के दर्शन होते हैं वालभी किजी के दर्शन होते हैं सबरी माता के दर्शन होते हैं
6256800	6278440	लेकिन भाई और बेनों आर्जेडी कॉंग्रेस के लोगों को विदेश में गुमने की फुर्सत है लेकिन 500 साल के इंतजार के बाद जो भग्यमंदीर बना उसे देखने की इनकी इच्छा नहीं होती है
6278440	6293020	जो लोग आपकी आस्ता का सम्मान नहीं कर सकते वो कभी भी यहां आस्ता के स्थलों का विकास नहीं कर सकते
6293020	6307320	और आप लोगोंने कल ही देखा है कैसे आर्जेडी कॉंग्रेस ने छथी मैया का भी अपमान किया गया
6307320	6324480	साथियों बिहार का यह चुनाव यहां के नौजवान बेटे बेटियों के भविष्ट के लिए जो पहली बार वोड़ देने जा रहे हैं उनके लिए बहुत महत्वपूर है
6324480	6333480	मैं सभी नौजवानों से कहना चाहता हूँ सभी मतदाताओं से कहना चाहता हूँ
6333480	6347060	आपको अपने वोड़ की ताकत पहचाननी है मेरे नौजवान साथियों आपके माता पिता के एक वोड़ की ताकत क्या थी
6347060	6372620	मैं आज आपको बताना चाहता हूँ आपके माता पिता के एक वोड़ ने वोड़ की ताकत ऐसी थी कि बिहार को जंगल राज से मुक्ति दिलाई और बिहार को जंगल राज में को बदल करके शूद सासन की और ले गए
6372620	6383620	यह आपके पिता जी के वोड़ की ताकत थी आपके माता जी के वोड़ की ताकत थी
6383620	6398460	अब बारी आपकी है अब बिहार के नव जवानों का एक वोड़ शूद सासन को समरुद्भी में बदलने का अउसर है
6398460	6408460	और इसलिए मेरे साथ्यों आपके माता पिता ने जंगल राज से मुक्ति के लिए वोड़ दिया था
6408460	6421460	नव जवानों ने अब सूसांशन से आके निकल करके सम्रुद्भी के लिए वोड़ करना है विक्सित बिहार के लिए वोड़ करना है
6421460	6436460	साथ्यों बिहार में शाहदी कोई ऐसा परिवार होगा जिसके आखों में जंगल राज की कोई ने कोई बयावत तस्वीर ना चपी हो
6436460	6454460	जंगल राज के सबसे बड़े शिकार महिलाए रही है बच्ची रहे हैं
6454460	6468460	आज कल के हुआ जब दलीत आईएस अपसर की पत्ति के साथ जो हुआ था वो जानेंगे तो सहर उठेंगे
6468460	6478460	मैं बिहार की बात कर रहा हूं जंगिंगल राज के समय की बात कर रहा हूं आईएस अपसर की बात
6478460	6490460	और ये 1998 1998 की बात है उस जलीत आईएस अधिकारी की पत्ति ने
6490460	6501460	राजपाल को गवर्नर को चिठ्ठी लग कर खुलासा किया था कि आर जेडी के गुंडों ने
6501460	6513460	कई दिनों तक उनसे बलातकार किया था आर जेडी गुंडों ने परिवार के अन्य महिलाओं को भी नहीं बखता था
6513460	6527460	उन्हें भी प्रताडित किया था साथियों आर जेडी की सरकार में मुख्यमंत्री कार्यले भी माफियाओं का कार्यले बन गया था
6527460	6539460	सरकार चलाने वाले तक जंगल राज में सुरक्षित नहीं थे जो खेतों में काम करने वाली माताय बहने थी
6539460	6562080	स्कूल कॉलेज जाने वादी बेट किया थी उनके साथ हुए बलातकार के दिकाउंत माम ले तो आर जेडी की सरकार ने दर्ज तक नहीं होने थी गरीबों दलीतों महादलीतों अतिपिश्रों के लिए तो न्याय के दरवाजे हर दरवाजे बंद थे
6562080	6576840	आजकल बिहार में आर जेडी के समर्थक जिस तरह अपने गानों में दम्कियां दे रहे हैं उन्हें भी आपको जंगल राज की जलक मिलेगी
6576840	6587820	साथियों यह आर जेडी कॉंग्रेस लेपवाले आजकल उद्योग और फैक्टरी को लेकर जूट पर जूट बोल रहे हैं
6587820	6602160	लेकिन इनकी सच्चाई भी आज के युवाओं को जानना जरूरी है सांस्यों एक समय था जब मढ़ोरा बिहार का फलता फुलता अउद्योगिक केंद्र था
6602160	6632160	और यहां बंता लेमन चूट यह नई पीड़ी को पता नहीं होगा लेमन चूट पुराने सब को याद होगा मुझा आद है मैं जब बच्चा था हमारे गाओं की स्कूल में खेलने जाते थे ना तो
6632160	6662160	हम इंतजार करते थे हमें गोली मिलेगी वह यहां बनती थी यह बिहारी नहीं देश भर के बच्चों की पसंदिजा टॉपी होती थी मढ़ोरा की लेमन चूट यहां की चौकलेट देश भर में सप्लाय होती थी लेकिन फिर जंगल राज आ गया रंगदारी फिरोती प्रो�
6662160	6692160	और जीडी के ऐसे भली भाते के गुंड़ा टैक लगते गए लाल जंडा गेंगे काम बंद करवा दिया और अंग्रेजों के जमाने में बनी लेमन चूट बनाने वाली मौर्टन फैक्टरी बंद हो गई यह सिर्फ एक फैक्टरी का उधारण नहीं है एजी कहीं मिले और फ
6692160	6722160	यहां काम कर रहे हजारों लोग बेरोज़गार हो गए उनको पलायन होने के लिए मजबूर होना पड़ा आपको भूलना नहीं है आज भी जब उद्योगों से जुड़े लोग निवेश करने वाले लोग आरजेरियों और लाल जड़ा जैसे जब सुनते हैं ना तो आने से
6722160	6752160	कांड्ये सरकार मडोरा के उस गवरों को फिरसे लोताने में जुकिती है मडोरा की रेल फेक्टरी से उदार्न है एठीए की डबल इंजीन सरकार के कारण आज मडोरा में बने इंजीन विदेशों में निर्यात हो रहे हैं आफरिका के देशों की ट्रे ने हमारे मडोरा में �
6752160	6772160	आज दुनिया में काम आ रहा है। मैं आपको विश्वा दिलाता हूं हमारा मढधोरा, हमारा सारण, हमारा बिहार, फिर से मेड इन इंडिया की शान बनने वाला है।
6782160	6797160	आने वाले सालों में यहां उद्योगों का नया विस्तार होगा। बिहार के युवा को बिहार में ही काम मिलेगा।
6797160	6822160	लेकिन साथ्यों आपको धान रखना है। जंगल राजवाले शिकारी, जंगल राजवाले शिकारी, आपको लगातार भ्रमित कर रहे हैं।
6822160	6840160	लालच दे रहे हैं। आर जेडी गोष्णा कॉंग्रेस ने अपना गोष्णा पत्र, यह गोष्णा पत्र नहीं है, उन्होंने अपनी रेट लिस्त जाहिर किये।
6840160	6852160	इनकी हर गोष्णा के पीजे का असली मकिसद रंगदारी, फिरोती, लुटखसूट, ब्रस्ताचार यही सब है।
6852160	6860160	इसलिए मेरे साथ इस संकत को दोराइए, जंगल राज से दुर रहेगा बिहार।
