start	end	text
3850040	3858980	जाच नहीं होता धंसे, लगतार अपनाद जो है बर्रा है लेकिन सुनवाई और कारवाइं नहीं हो रही है
3858980	3861700	गरीब की सुनवाई नहीं होती
3861700	3863860	गरीब विचारा लाचार
3863860	3865960	अंतिम पैदान पे खड़ा
3865960	3868220	हम लोगों को मौका दीजे
3868220	3870120	गरीब का राज लाएंगे
3870120	3872360	गरीब का जंता का सरकार बनाएंगे
3872360	3876460	जहां आप लोगों की चिंता करने की जरूत नहीं
3876460	3878480	जब तेजस्वी C.M. बनेगा
3878480	3881840	तो पिहार का चौदा करोड़ लोक C.M. बनेगे
3881840	3884460	यानि चिंता मुक्त बनाएगा तेजस्वी
3884460	3885940	आप सब लोगों को
3886840	3889420	C.M. यानि चिंता मुक्त
3889420	3893380	साब को चिंता मुक्त करने का काम करेगा
3893380	3895640	हर जाती, हर धर्म, हर वर
3895640	3925640	के लोगों को तेजश्वी साथ ले करके चलेगा माताई वेनो जो तेजश्वी कह रहा है वही ये सरकार जो है दकल कर रही है हम बोले पेंचन बढ़ाएंगे तो 20 साल से इस सरकार को याद नहीं आना था कि 400 से भी जादा एक रुपया बढ़ा दे 400 से जब तेजश्वी बोला
3925640	3955640	तो ये सरकार कहती है सवां सो यूनिट फ्री में बडिल में नकलो तो ढंसे कर लेते हैं हम बोलेНе सं तू ग्यारा सो कर रहे हो हम बोले दूसरो यूनिट फ्री तो शुआ सो यूनिट कर रहे हो कब से इस यूनिट फ्री कर देते दू ऊजार उपया पैंसन कर देते लेकें �
3955640	3970200	उधार नहीं होगा दस हजार वला इस चुणावी प्रलोभन नहीं उड़ों तो लोग ले लेगा उधार, अभी सटरावाight तो छुणाव को देखर कर रहा है
3970200	3976000	काहे क्योंकि तेज़स्वी ने माई बहन की बात की मान यूजरा की बात की
3976000	3981620	तेज़स्वी आएगा तो उधार नहींदेगा मदद करेगा इस महेंगाई से लड़ुए के लिए
3981640	3985480	आज हमारी माताई बहने नया सारी खरीदने में सोचती है
3985480	3988200	घण में पड़ीवार में कोई भीमार पर जाए
3988200	3990220	इलाज नहीं किरापाती है
3990220	3991760	गास सिलिंडर का
3991760	3993720	गास नहीं बढ़वा पाती है
3993720	3996540	इतना इन लोगों को कश जहलना परता है
3996540	3998660	इसलिए हमने कहां कि
3998660	4000260	महीना में धाई हजार रुप्या
4001080	4003100	साल में तीस हजार रुप्या
4003100	4008380	पांट साल में तेर लाख रुपया हम लोग माताएं बैनों को गड़ीब माताएं बैनों को देंगे
4008380	4013560	अई सरकार तो चुन-चुन करके दे रहा है फिर वह सूलेगा दस हजार
4013560	4018060	बच करके रहिएगा तेजस्वी पहले ही चेता रहा है
4018060	4022280	बीस साल से इन लोगों को याद नहीं आ रहा था दस हजार देना
4022280	4026240	दस हजार कितना दिन चली? इम भागाय में
4026380	4031780	आप अब दस हजार क्यों दे रहा है? क्योंकि नया वेफशाई कर सके
4031780	4034000	दस हजार में वेफशाई होगा बला है
4034000	4047360	कितना दिन चलता है कितना दिन चलेगा लेकिर तिजस्वी जब हर परिवार कुर सरकारी नौकरी देगा तो इस परिवार का
4047360	4057340	कितना समस्या दूर हो जाएगा जंदिगी भर का समस्या दूर हो जाएगा हम आगे का सोच रहे हैं लोगों ख़ाली ठागने का काम कर रहा है
4057340	4062220	इसलिए आप सब लोगों से हम अफील करेंगे कि एक जुट रही है
4062220	4066720	जितने सन्विदा कर्मी है सब को पर्मनेंट किया जाएगा
4066720	4071400	जितने आउट्सोर्सिंग वाले हैं सब को पर्मनेंट तिजश्वी करेगा
4071400	4079260	जितनी हमारी जिविका दीदिया है सब को जो है तिजश्वी पर्मनेंट करेगा
4079260	4093320	तिजश्वी तिजश्वी का साथ मिल करके बिहार बनाईएगा
4093320	4096280	बहुत लोगा आएगा हेने उने
4096280	4097520	अमित
4097520	4098840	अमित्शा जी
4098840	4101440	बोले के बिहार में भूमी की कमी है
4101440	4103140	इसलिए कर खाना नहीं लगा सकते
4103140	4105480	एग मौका तेज़ेश्वी को दीजे
4105480	4107400	इनको 20 साल दिया
4107400	4109040	तेज़ेश्वी को 20 महिना दीजे
4109040	4113360	जो 20 साल में नहीं हुआ तेजश्वी 20 महिना में करके दिखाने का काम करेगा
4113360	4118380	तेजश्वी की उम्र कच्ची है लेकिन जुबान पक्की है
4118380	4122720	जो कहा वो किया जो कह रहे हैं वो करके जाएंगे
4122720	4127040	इन बाजपाईयों को हम लोगों को सबख सिखाने का काम करना
4127040	4130820	आज लिती जी की स्थितिitan आप लोग जान रहें बीमार है
4131520	4136020	बुरे हो गए है अब उनसे सरकार नहीं चलाया जारा है
4136020	4142840	ये बिहार को परधान मतरी अमिद्शा जो है बरबाद कर रहे है
4142840	4148380	हाइज़क कर लिए है आप लोगों को तैक करना कि बिहार का लाल बिहार को
4148380	4178380	चलाएगा कि बाहरी आकर कर बियार को चलाने का काम करेगा, एक को बार बाई आता है, सुकार आता है, सुकार आता है, कुछ होता है, अब जा थी है, एक बार भी लोगा अचु पूछना आया, एक लोग नहीं आएगा लेकिन तें जस्वी जरूर आएगा, आप लोगों का अ�
4178380	4190020	रखते हूं तो बड़ा सोची थी सरकार बनाना बेरोजगारी को दूर करना पिहार को बनाने का काम करना यह मौका नहीं चूबना है
4190020	4194640	समझे कि तेजस्वी यादवी अलॉली से चुडाउन लगने का काम कर रहा है
4195100	4200800	तो आप लोगों का प्यार मिलेगा तो भोट कब है?
4200900	4202020	6 नम्मबर
4202160	4205520	6 नम्मबर को टकाटाग थाक
4205520	4212040	टकाटाग टकाटाग टकाटाग टकाटाग लालतेन पर चुब चाप
4212040	4214760	छुब चाप
4214760	4221600	इधर परेगा खटाखट खटाखट खटाखट खटाखट खटाखट लालतेन पर
4221600	4226340	इधर जब खटा-खट होगा तो फटा-फट फटा-फट भाश्पा भागेगा
4226340	4233340	भागाईए बीश साल देख लिए क्या किया बियार देश का सबसे गरीब राज
4233340	4240360	किसान तबा मदूर तबा ना इदाहिलाज की विवस्ता ना पढ़ाई दवाई की विवस्ता
4240360	4247140	इन लोगों को आप बदलने का काम कीजए और एक मौक्ा आप जो है तेश्वी को देने का काम कीजए
4247140	4252120	बहुत बहुत आप सब लोगों का धन्यवाद हलाली की जलता हो जलतावाद
4252120	4258980	यहाँ हमारे साथ सभी पार्टी के महागड़बंधन के नेता पताधकारी कारकरता
4258980	4288980	कारिकरता और अरलॉली से जिनको आधरनियन लालू जी ने राहुल गांदी जी ने मुकेश आनी जी ने आई पी गुपता जी ने हम सब लोगों ने महागरबंधन का प्रत्याशी बनाया है राम रिक्षदा जी और अरॉली की जितने यहां भुजूर्ग हैं अभिवावक हैं
4288980	4301480	माताएं बेहने को यही से नमस्कार करता है और नौजवान को यही से गले लगाता है देगे चुनाओं का भिगुल जो है फुका गया है
4301480	4308200	राम रिक्षदा जी को दुबारा पार्टी ने
4308200	4324820	पार्टी ने दुबारा टिकेट दिया है इन पर भड़ो सा जिताया है
4324820	4334100	आज तेज़श्वी आप लोगों के बीच आया है आप लोगों से अपील कर दे के एक एक वोट जो है
4334100	4340600	लाल टेन पर बटन दुबा करके राम रिक्षदा जी को जिताने का काम किजे
4342100	4355100	बहुत लोगों को नराजगी हो सकती है खुशी हो सकती है लेकिन जब तेजश्वी को भाजपा के नेता विधान सभा में मा बहन की गालिया दे रहते हैं
4355100	4371440	तो ये राम रिख सदा सब से आगे खड़ाओ करके उनलोगों को मूँ तोर जवाब दे रहा था, इनसे कोई भी भूल चुक हुई हो, इनके बदले तेजेश्वी हाँ चोड़ करके माफी माँगने का काम करता है,
4371440	4388100	और हम देखें केवल सरकार बनाने के लिए नहीं, केवल मुख्य मंत्री, उपमुख्य मंत्री बनने के लिए विधायक बनने के लिए यहां नहीं आएं, तेजेश्वी को एक कसक है बिहारी होने के नाते,
4388100	4399840	तेजेश्वी को बिहार, हमारी एक कसा क्या कि बिहार को तेजेश्वी नंबर वन बनाने का काम करेगा,
4402320	4410280	केवल सरकार नहीं बनाना है, बलकि अलॉली खगड़िया बिहार बनाने का काम करना है,
4410280	4418160	कितना यहां किसान हमारे तबाह है, जुलाई से लेकर के दिसंबर तक,
4419240	4427600	जल जमाओं की सबसे बड़ी समस्या है, है कि लिए, किसानों को कितना मुश्किल होता, कठिना ही होती है,
4428420	4433180	आस तक कोई आया मुख्यमंत्री, परधान मंत्री आप लोगों का सूध लेने,
4433180	4442360	तेजश्वी वादा करता है कि हमारी सरकार बनेगी, तो किसानों की जुल जमाओं की समस्या होती है,
4443420	4449860	अच्छे से निकासी यानि ड्रेनज सिस्टम की विवस्ता लौली में तेजश्वी कराने का काम करेगा,
4449860	4458620	ताकि किसानों का आई दुगना हो, अच्छे से फसल का उत्पादर हो, बताएए बीस साल से मुख्यमंत्री नितीश कुमार जी है,
4459780	4465020	एक ग्याराफ साल से देश के प्रधान मंत्री नरिंदर मोदी जी है,
4465020	4473980	लेकिन बीस सालों में भी एक डिगरी का कॉलेज बतादो, अलौली में अगर खोला हो तो,
4473980	4486500	कहाँ जाते हैं, आप लोग पढ़ाई करने, बाहर, बाहर, आपको कैसा लोली चाहिए कि बाहर जाने वला कि,
4486500	4491320	यहीं आपको विश्मित्या लें चाहिए, यहीं डिगरी कोलेज चाहिए,
4492160	4508580	अस्प्टाल जाते होंगे तो बोलता हुआ रेफर, रेफर, रेफर, रेफर, खाली रेफर है, साम दवाचोरी हो रहा है, कहीं डॉक्ट्र, डॉक्टर, नांने दिखता होगा, कहीं दवा नहीं मिलता होगा,
4508580	4525480	तो जाहिए पटना रेफर होई है कहीं कोई पढ़ाई की में मस्था नहीं दवाई की में मस्था नहीं को नोकार खाना खोल दिये क्या मोधी जी निती इसकुमार जी अज दिल पे हाथ मताओ कितने लोग बेरोजगारे से रहाथ उता के पताई है
4525480	4555480	आज इस मत से तेजस्वी कह रहा है तेजस्वी अगर मुक्कि मंतरी बनेगा बनाईएगा अपने भाई बेटरे को सम्वाल दिजेगा और तेजस्वी जब मुक्कि मंतरी बनेगा तो बिहार में जिस परिवार के पास सरकारी नौकरी नहीं है उस परिवार को एक सरकारी नौक
4555480	4573160	हम कहते थे 2020 पे की 10 लाख नौकरी देंगे बहिमानी से इन लोगों ने सरकार नहीं बनने दिया लेकिन जब हम 17 महीने सरकार में आये तो 5 लाख लोगों को सरकारी नौकरी देने का काम किया
4573160	4586640	सारे चार लाख नौकरी प्रग्याधिन हम लोगों कराने का काम किया किया कि नहीं किया
4588100	4599360	नहीं नकल्ची सरकार उस समय कहते थे कहां से देगा असंभाव है अपन बाबू के पास लाख के पैसा बेतन बातेगा
4599360	4603220	किये के नहीं किये न्करी मिला की नहीं मिला
4603220	4606060	सिक्षक का बहाली हुआ की नहीं हुआ
4606060	4608960	बहाली निकलने लगा की नहीं निकल लगा
4608960	4611580	BPSC से बहाली होने लगा
4611580	4614580	पहले BPSC से नहीं होता था
4614580	4615940	इसलिए कराए आगया
4615940	4617840	कि हमारे जो बाल बच्चे
4617840	4619920	उनका भविष बहतर बने
4619920	4649920	अच्छा सिक्षक्ट मिले, अच्छा गुरू मिले, ताकि बच्चा सब पर लिकर के बड़ा बड़ा आदमी बने बिहार कर नाम रोशन करे, लेकिन का इतना अपराद बढ़ गया, ब्रश्टा चार पे आईए, थाना चले ज़े, ब्लोक चले ज़े, बिना घूँज दिये को�
4649920	4679920	अच्छा मोगा, दाखिल खारीच, गेर, जो आपका क्या बोलते हैं उसको, टोपोलन, गेर, गेर मन जरुआ जो जमीन है, रसीत कट्रा है, नहीं कट्रा, सर्वे लोग कराया, लैंड सर्वे कराया, दाखिल खारीच कराओ, तो उसमें घूज खोडी, कहीं चले ज़े तो घ
4679920	4694780	साइ बढ़ा इके नहीं बढ़ा है, कितना लोगों को गूचने ना पता, लेकिन पता गरीग का बच्चा का हत्या हो जाता है फायत जल्दी नहीं लेता है लोग, जाच नहीं होता है, गरीग का बच्चा खोग जाए, तो जाच नहीं होता है,
4694780	4697560	खाली चार लाग कई मित्ती हो जाए
4697560	4700280	तो कोई आशू पोछने नहीं आता
4700280	4703660	जाज नहीं होता धंसे
4703660	4706660	लगतार अपराद जो है बर्रा
4706660	4709220	लेकिन सुनवाई और कारवाई नहीं हो रही है
4709220	4711940	गरीब की सुनवाई नहीं होती
4711940	4716200	गरीब बिचला लाचार अंतिम पैदान पे खड़ा
4716200	4718460	हम लोगों को मौका दीजे
4718460	4722600	गरीब का राज लाएंगे गरीब का जंता का सरकार बनाएंगे
4722600	4726700	जहां आप लोगों की चिंता करने की जरूत नहीं
4726700	4728760	जब तेजस्वी सीम बनेगा
4728760	4731920	तो बिहार का चौधा करोर लोग سीम बनेगे
4731920	4736220	यानि चिंता मुक्त बनाएंगा आप सब लोगों को
4737220	4739600	सीम यानि चिंता मुक्त
4739600	4743100	सब को चिंता मुक्त करने का काम करेगा
4743100	4746520	हर जाती हर धर्म हर वर के लोगों को
4746520	4748420	आाप ले करके चलेगा
4748420	4750560	माताई बेनो
4750560	4755460	जो तेजश्वी कह रहा है वही ये सरकार जो है दकल कर रही है
4755460	4758060	हम बोले pension बढ़ाएंगे
4758060	4761560	तो 20 साल से इस सरकार को याद नहीं आना था
4761560	4765560	कि 400 से भी जादा एक रुपया बढ़ा दे 400 से
4765560	4769140	जब तेजश्वी बोला 1500 हम करेंगे pension
4769140	4771980	तो ये सरकार कहती है 1100 करेंगे
4771980	4775680	हमने बोले दोसो जूनिट फ्री में बिजली देंगे
4775680	4777780	तो ये सरकार कहती है
4777780	4781500	सवा सो जूनिट फ्री में बिजली देंगे
4781500	4783280	नकलो तो धंग से कर लेते
4783280	4787660	हम बोले 1500 तो तो दूह 1100 कर रहे हो
4787660	4791020	हम बोले 200 यूनिट फ्री तो सवा सो जूनिट कर रहे हो
4791020	4821020	कब से कब 300 उनिक फ्री कर देते, 2000 रुपया पेंशन कर देते, लेकिन ये लोग करने वाले नहीं है, ते जश्वी बोला कि माई बहन मा नियोजना लाएंगे, माई बहन मा नियोजना, उधार नहीं होगा 10,000 वाला, इस चुनावी प्रलोभन नहीं होगा, रिश्वत नहीं हो�
4821020	4851020	है, क्योंकि ते जश्वी ने माई बहन की बात की, मान योजना की बात की, ते जश्वी आएगा, तो उधार नहीं देगा, मदद करेगा, इस महेंगाई से लड़ने के लिए, आज हमारी माताई बहने नया सारी खरीदने में सोचती है, घर में, परिवार में कोई बिमार पर
4851020	4881020	साल में 30,000 रुपया, 5 साल में 1,500,000 रुपया हम लोग माताई बहनों को, गरीब माताई बहनों को देंगे, अई सरकार तो चुन-चुन करके दे रहा है, फिर वह सूलेगा 10,000, बच करके रहेगा, ते जश्वी पहले ही चेता रहा है, 20 साल से इन लोगों को याद नहीं आ �
4881020	4911020	साइक कर सके, 10,000 में में वेफसाइव हो वगे वळा है, 10,000 कितना दिन चलता है, कितना दिन चलेगा, लेकित जब हर परिवार को सरकारी नौकरी देगा, तो इस परिवार का कितना समस्या दूर हो जाएगा, जिन्दीगी भर का समस्या दूर हो जाएगा, हम आगे का सोच र
4911020	4916420	करेंगे के एक जुट रहीए जितने संविदा करमी है सब को पर्मनेंट किया
4916420	4922480	जाएगा जितने आऊच्सोर्चिंग वाले हैं सब को पर्मनेंट तेजश्वी करेगा जितनी
4922480	4929520	हमारी जिविका दीदिया है सब को जो है तेजश्वी पर्मनेंट करेगा
4929520	4935900	तीस हजार रुपया मान दे देगा पांच लाग का भीमा कराने का काम करेगा चिंता करने की दुरत नहीं
4935900	4943480	बेरोज़कारी को दूर करना है कि नहीं करना है तेज़श्वी का साथ मिल करके बिहार बनाईएगा
4943480	4953400	बहुत लोग आएगा है ने उने अमित अमित शाजी बोले के बिहार में भूमी की कमी है इसले का रखाना नहीं लगा सकते
4953400	4959340	एक मौका तेज़श्वी को दिजे इनको 20 साल दिया तेज़श्वी को 20 महिना दिजे
4959340	4963600	जो 20 साल में नहीं हुआ तेजश्वी 20 महिना में करके दिखाने का काम करेगा
4963600	4968600	तेजश्वी की उम्र कच्ची है लेकिन जुबान पक्की है
4968600	4972980	जो कहा वो किया जो कह रहे हैं वो करके जाएंगे
4972980	4977280	इन बाजपाईयों को हम लोगों को सबख सिखाने का काम करना
4977280	4981860	आज रिती जी की स्थिती आप लोग जान रहें बीमार हैं
4981860	4986220	बुड़े हो गए हैं अब उनसे सरकार नहीं चलाया जा रहा है
4986220	4993040	ये बिहार को परदान मत्री अमीद शा जो है बड़बाद कर रहे है
4993040	4995320	हायजाक कर लिये हैं
4995320	4999120	आप लोगों को ताय करना कि बिः वहार का लाल वहार को चलाएगा
4999120	5002540	कि बहरी आकर कि बिहार को चलाने का काम करेगा
5002540	5005560	एक अन्म भार बार आता है, कुछ होता है
5005560	5007560	शुकार आता है, कुछ होता है
5007560	5009280	अभजा होती है
5009280	5012540	एक बार भी लोग आज़ सूप पूछ रहा है
5012540	5017400	यह लोग नहीं आएगा लेकिन ते जश्वी ज़रूर आएगा आप लोगों का आज़ सूप पूछ
5017400	5022260	एक मौका बस, एक मौका मिलेगा कि नहीं मिलेगा ते जश्वी को
5022260	5031380	और जो लोग भी भाई राम रिल जी से सदा जी से जो लोग नराजगी अगर रखते हो तो बड़ा सोची जी
5031380	5040260	सरकार बनाना बेरोजगारी को दूर करना बिहार को बनाने का काम करना ये मौका नहीं चूबना है
5040260	5048920	कि ते जस्वी याद भी अलॉली से चुडाउं लगने का काम कर रहा है तो आप लोगों का प्यार मिलेगा ना
5049940	5062240	भोट कब है छोव नोमबर चोओ नोमबर को टकाटाग टकाटाग टकाटाग टकाटाग टकाटाग टकाटाग लालतेräge पर चुप चौप चौप
5062240	5066880	चुप चुप इदर परेगा
5066880	5069880	खटा-खट, खटा-खट, खटा-खट, खटा-खट
5069880	5071800	लाल्टेन पर
5071800	5074320	इदर जब खटा-खट हूगा
5074320	5076580	तो फटा-फट, फटा-फट भाज़पा भागेगा
5076580	5078300	भागाईए
5078300	5080000	20 साल देख लिए
5080000	5081320	क्या किया
5081320	5111320	बियार देश का सबसे गरीब राज किसान तबा मजदूर तबा ना इदाई लाज की विवस्ता ना पढ़ाई दवाई की विवस्ता इन लोगों को आप बदलने का काम कीजे और एक मौका आप जो है ते जश्वी को देने का काम कीजे बहुत बहुत आप सब लोगों का धन्य�
5111320	5141320	और अरलॉली से जिनको आधर नियन लालू जी ने राहूल गांदी जी ने मुके सानी जी ने आई पी गुपता जी ने हम सब लोगों ने महागरबंधन का प्रत्याशी बनाया है राम रिक्षदा जी और अर अरॉली की जितने यहाँ भुजूर्ग है अभिवावक है ते ज
5141320	5158460	आई को यही से नमस्कार करता है और नौजवान को यही से गले लगाता है देगे चुनाओ का भिगुल जो है फुका गया है राम रिक्षदा जी को दुबारा पार्टी ने
5158460	5188460	इधर आजो देखने दो, इधर आजो भाई, आप आती है नहां भी आती है, लोग है उदर ने, रामरिक सदाजी को पार्टी ने दुबारा टिकेट दिया है, इन पर भरोसा जिताया है, आज तेज़श्वी आप लोगों के बीच आया है, आप लोगों से अपील कर दे, के एक
5188460	5218460	जिताने का काम किजिए, बहुत लोगों को नराजगी हो सकती है, खुशी हो सकती है, लेकिन जब तेज़श्वी को भाजपा के नेता विधान सबा में मा बहन की गालिया दे रहते हैं, तो ये रामरिक सदाज सबसे आगे खड़ा हो करके उन लोगों को मूँ तोर जवाब �
5218460	5248460	टेज़श्वी हां चोड़करके माफी मांगने का काम करता है, और हम देखे केवल सरकार बनाने के लिह नहीं, केवल मुख्यमंतरी उपुमुख मंतरी बनने के लिए विधाइक बनने के लिए यह नहीं आए, तेज़श्वी को एक कसक है भिहारी होने के नाते, तेज़श्
5248460	5271960	बनाने का काम करेगा केवल सरकार नहीं बनाना है बलकि अलॉली खगरिया भीहार बनाने का काम करना है कितना यहां किसान हमारे तबाह है जुलाइस से लें करके दिसंबर तक जल जमाओं की सबसे बड़ी समस्या है
5271960	5288400	है कि ले किसानों को कितरा मुश्किल होता कठिनाई होती है आस तक कोई आया मुख्यमंतरी परदानमंतरी आप लोगों का सूध लेने तेजश्वी वादा करता है कि अमारी सरकार बनेगी
5288400	5292600	तो किसानों की जो जल जमाओं की समस्या होती है
5292600	5300140	अच्छे से निकासी यानि ड्रेनज सिस्टम की विवस्ता लौली में तेजस्वी कराने का काम करेगा
5300140	5304720	ताकि किसानों का आई दुगना हो अच्छे से फसल का उत्पादर हो
5304720	5308860	बताये 20 साल से मुख्यमंतरी नितीश कुमार जी है
5308860	5315380	एक 11 साल से देश के प्रधान मंतरी नरिंदर मोदी जी है
5315380	5324300	लेकिन 20 सालों में भी एक डिगरी का कॉलेज बता दो अलौली में अगर खोला हो तो
5324300	5328060	कहां जाते हैं आप लोग पढ़ाई करने
5328060	5336760	बाहर आपको कैसा लोली चाहिए कि बाहर जाने वला कि
5336760	5338980	यहीं आपको विशवित्या ले चाहिए
5338980	5341560	यहीं डिगरी का लेज चाहिए
5341560	5346320	अस्पटाल जाते होंगे तो बोलता हो रेफर रेफर रेफर
5346320	5349000	खालि रेफरे
5349000	5352200	साव दवाचोरी हो रहा है
5352200	5359960	कहीं डॉक्टर डॉक्टर नहीं दिखता होगा। कहीं दवा नहीं मिलता होगा।
5359960	5362500	तो जाईये पटना रेफढ होगी है।
5363180	5367460	कहीं कोई पढ़ाई की में मस्था नहीं, दवाई की में मस्था नहीं।
5368180	5371400	कोनों कहाना खोल दिये हैं क्या मोधी जीनी ती इसकुमार जी।
5371400	5375640	अज दिल पे हाथ बताओ कितने लोग बेरोजगारे से रहाथ उटा के बताईए
5375640	5379740	आज इस मंच से तेजश्वी कह रहा है
5379740	5383340	तेजश्वी अगर मुख्यमंतरी बनेगा
5383340	5384980	बनाईएगा
5384980	5388360	अपने भाई बेटे को सम्माल दिजेगा
5388360	5391540	और तेजश्वी जब मुख्यमंतरी बनेगा
5391540	5398020	तो बिहार में जिस परिवार के पास सरकारी नौकरी नहीं है
5398020	5403900	उस परिवार को एक सरकारी नौकरी तेजश्वी दिलाने का काम करेगा
5403900	5409560	हम कहते थे 2020 में कि 10 लाक नौकरी देंगे
5409560	5413220	पह्मानी से इन लोगों ने सरकार नहीं बने दिया
5413220	5418940	लेकिन जब हम सत्रा महीने सरकार में आये
5418940	5423360	तो पाच लाक लोगों को सरकारी नौकरी देने का काम किया
5423360	5429200	सारे चार लाक निविजितसिक्शकों को राज के कर्मी का दर्जा दिया
5429200	5436780	सारे 3,000,000,000,000,000,000 नोकरी, प्रक्रियादीन, हम लोगों कराने का काम किया, किया कि नहीं किया
5436780	5443540	यही न कलची सरकाम, उस समय कहते ते कहां से देगा
5443540	5449600	और संभाव है, अपन बाबू के पास लाग के पैसा बेतन बातेगा
5449600	5453380	किये कि नहीं किये, नोकरी मिला कि नहीं मिला
5453380	5456300	सिक्षक के पाली हुआ कि नहीं हुआ
5456800	5459300	पाली निमेदा लेगा कि निमेदा लेगा
5459400	5461760	बपी अशी से पाली होने लगा
5461760	5464300	पहले बीपी अशी से नहीं होता था
5464300	5466380	इसलिए करा है गिया
5466380	5468120	कि हमारे जो बाल बच्चे
5468120	5471420	उनका भविश बहतर बने अच्छा सिक्षक मिले
5471420	5478200	अच्छा गुरू मिले ताकि बच्चा सब पर लिकर के बड़ा बड़ा आदमी बने बिहार कर नाम रोशन करे
5478200	5488840	लेकिन का इतना अपराद बढ़ गया ब्रश्टा चार पर आईए थाना चले ज़े ब्लोक चले ज़े बिना घूँज दिये कोई काम हो रहा है
5488840	5500980	होड़ घूँज जल से नल से चली ओजना कितना घूँज खोड़ी हुई खाना ब्लोक चले ज़े घूँज दो तो काम होगा
5500980	5508980	दाखिल खारीच गेर ज़े जो आपका क्या बोलते हैं उसको टोपोलन
5508980	5531600	जरुआ जो जमीन है रसीत कट्रा है नहीं कट्रा सर्वे लोग कराया लैंड सर्वे कराया दाखिल खारीच कराओ तो उसमें घूँज खोड़ी कहीं चले ज़े तो घूँज खोड़ी अफसर साही बढ़ा है कि नहीं बढ़ा है
5532360	5539340	कितना लोगों को घूँज दे ना इया पता लेकिन पता गरीब का बच्चा का हत्या हो जैता है फायार जल्दी नहीं लेता है लोग
5539340	5545180	जांच नहीं होता है गरीब का बच्चा खोड़ा या तो जांच नहीं होता
5545180	5547800	खाली चार लाग कहीं मित्वी हो जाए
5547800	5550620	तो कोई आशू पोछने नहीं आता है
5550620	5553800	जाच नहीं होता धंसे
5553800	5556880	लगतार आप राद जो है बर्रा
5556880	5559440	लेकिन सुनवाई और कारवाई नहीं हो रही है
5559440	5562200	गरीब की सुनवाई नहीं होती
5562200	5566460	गरीब बिचला लाचार अंतिम पैदान पे खड़ा
5566460	5568700	हम लोगों को मौका दीजे
5568700	5572860	गरीब का राज लाएंगे गरीब का जंता का सरकार बनाएंगे
5572860	5576940	जहां आप लोगों की चिंता करने की जरूत नहीं
5576940	5579020	जब तेजस्वी सीम बनेगा
5579020	5582080	तो बिहार का 14 करोर लोग सीम बनेगे
5582080	5586380	यानि चिंता मुक्त बनाएंगा तेजस्वी आप सब लोगों को
5586380	5589940	सीम यानि चिंता मुक्त
5589940	5593940	सब को चिंता मुक्त करने का काम करेगा
5593940	5598560	हर जाती, हर धर्म, हर वर के लोगों को तेजस्वी साथ ले करके चलेगा
5598560	5600780	माताए वेनो
5600780	5605680	जो तेजश्वी कह रहा है वही ये सरकार जो है दखल कर रही है
5605680	5608300	हम बोले पेंशन बढ़ाएंगे
5608300	5611980	तो बीस साल से इस सरकार को याद नहीं आ रहा था कि
5611980	5615800	400 से भी जादा एक रुप्या बढ़ा दे 400 से
5615800	5619420	जब तेजश्वी बोला 1500 हम करेंगे पेंशन
5619420	5622200	तो ये सरकार कहती है ग्यारा सो करेंगे
5622200	5625880	हमने बोला 200 युनिट फ्री में बिजली देंगे
5625880	5628180	तो ये सरकार कहती है
5628180	5631760	300 युनिट फ्री में बिजली देंगे
5631760	5633680	अरे नकलो तो ढंसे कर लेतें
5634900	5637900	हम बोले 1500 तो दो ही ग्यारा सो कर रहे हो
5637900	5641180	हम बोले 200 उनिट फिर तो 800 उनिट कर रहे हो
5641180	5643420	कब से कम 300 उनिट फिरी कर देते
5643420	5645600	2000 उप्या पेंशन कर देते
5645600	5648740	लेकिन यह लोग करने वाले नहीं है
5648740	5653380	ते जश्वी बोला कि माई बहन मा नियोजना लाएंगे
5653380	5657040	माई बहन मा नियोजना
5657040	5660360	उधार नहीं होगा 10,000 वाला
5660360	5667200	चुणाओ के बाद लोग ले लेगा उधार
5667200	5670660	अभी चुणाओ आया तो चुणाओ को देखर के कर रहा है
5670660	5671640	का है?
5672040	5674460	क्योंकि ते जश्वी बोले माई बहन की बात की
5674460	5676440	मान योजना की बात की
5676440	5678020	ते जश्वी आएगा
5678020	5680340	तो उधार नहीं देगा मदद करेगा
5680340	5682040	इस महेंगाई से लरने के लिए
5682040	5684040	अज हमारी माताईं बेने
5684040	5686000	नया सारी खरीदने में सोचती है
5686000	5688700	घर में परिवार में कोई बिमार पर जाए
5688700	5690700	इलाज नहीं किरा पाती है
5690700	5692260	गैस सिलिंडर का
5692260	5694200	गैस नहीं भड़वा पाती है
5694200	5696980	इतना इन लोगों को कश जेलना पड़ता है
5696980	5701060	इसलिए हमने कहा कि महीना में 0.500 रुपया
5701060	5703720	साल में 30,000 रुपया
5703720	5706040	5 साल में 0.500,000 रुपया
5706040	5708860	हम लोग माताएब बेनों को गरीब बेनों को देंगे
5708860	5712320	अगी शरकार तो चुन चुन करके दे रहा है
5712320	5713960	फिर वह सूलेगा 10,000
5713960	5716500	बज़ करके रहिएगा
5716500	5718500	Tejaswi पहले ही चesianता रहा है
5719020	5722680	20 साल से इन लोगों को याद नहीं है रहा था 10,000 देना
5722680	5726560	10,000 कि तना दिन चली इन महांगाई में
5726560	5729380	आप बतार 10,000 क्यों दे रहा है
